1.311886566434656620e+00 1.561096018020345699e+00 -1.013016927559610147e+00 1.740938157907741646e+00 1.741756460067732881e+00 -1.201411738245554472e+00
1.314502370591951630e+00 1.559182017043833746e+00 -1.008528949182076362e+00 1.743221868074686931e+00 1.751505229743483216e+00 -1.191102314982127597e+00
1.317149704656251030e+00 1.557240380422948878e+00 -1.003999085077782016e+00 1.745517564677746991e+00 1.761243181151742832e+00 -1.180686011913352207e+00
1.319829315288893579e+00 1.555270378933408582e+00 -9.994259891514063465e-01 1.747825621221178682e+00 1.770970766499134319e+00 -1.170159894357869268e+00
1.322541990319686223e+00 1.553271245341818707e+00 -9.948082496254405660e-01 1.750146429318939933e+00 1.780688445851256185e+00 -1.159520877387574922e+00
1.325288563749775106e+00 1.551242169780091329e+00 -9.901443810279171309e-01 1.752480400902716839e+00 1.790396688148603754e+00 -1.148765707534840086e+00
1.328069915808391288e+00 1.549182299620023517e+00 -9.854328237630061160e-01 1.754827968326619692e+00 1.800095971895144586e+00 -1.137890962206831391e+00
1.330886980810190856e+00 1.547090732198552754e+00 -9.806719314802929688e-01 1.757189587845813472e+00 1.809786786847742635e+00 -1.126893020904031761e+00
1.333740745307537390e+00 1.544966516457905392e+00 -9.758599737106351535e-01 1.759565738874536711e+00 1.819469634287584237e+00 -1.115768071624642532e+00
1.336632259603014905e+00 1.542808642272896602e+00 -9.709951172934383479e-01 1.761956929097734825e+00 1.829145029628113761e+00 -1.104512068623219267e+00
1.339562633430603666e+00 1.540616044387254968e+00 -9.660754330159166958e-01 1.764363692625024571e+00 1.838813502092958352e+00 -1.093120747911714430e+00
1.342533052166383634e+00 1.538387587368386988e+00 -9.610988693768300895e-01 1.766786597206310150e+00 1.848475598556359678e+00 -1.081589567692540221e+00
1.345544769303348875e+00 1.536122072527623672e+00 -9.560632644440920647e-01 1.769226240948710727e+00 1.858131882403508239e+00 -1.069913735685450007e+00
1.348599128730826546e+00 1.533818217222749469e+00 -9.509663096953576700e-01 1.771683262253883395e+00 1.867782939011110033e+00 -1.058088127160481617e+00
1.351697553042240374e+00 1.531474665659981582e+00 -9.458055686791539962e-01 1.774158334663830772e+00 1.877429373501846355e+00 -1.046107327652281427e+00
1.354841573701977886e+00 1.529089960846996554e+00 -9.405784279360945854e-01 1.776652180338443188e+00 1.887071818401319989e+00 -1.033965521864101511e+00
1.358032813921024928e+00 1.526662560458106110e+00 -9.352821245488124324e-01 1.779165562459628314e+00 1.896710929911311405e+00 -1.021656556455061704e+00
1.361273029152137104e+00 1.524190799160983323e+00 -9.299136801249494599e-01 1.781699303346190755e+00 1.906347398458267728e+00 -1.009173790790569347e+00
1.364564082851314364e+00 1.521672911114998694e+00 -9.244699400063693950e-01 1.784254273658860246e+00 1.915981942990464981e+00 -9.965101860272759238e-01
1.367908000618667907e+00 1.519106979578365824e+00 -9.189474848539725960e-01 1.786831416642023163e+00 1.925615325385765964e+00 -9.836581054510513678e-01
1.371306936588915004e+00 1.516490968145155493e+00 -9.133426852314822098e-01 1.789431733114672962e+00 1.935248342112571018e+00 -9.706094382061200010e-01
1.374763245793651389e+00 1.513822653367631332e+00 -9.076515832631016911e-01 1.792056313891649211e+00 1.944881843827692025e+00 -9.573553323195960196e-01
1.378279438106013277e+00 1.511099667599510310e+00 -9.018699676520054442e-01 1.794706319179144582e+00 1.954516723505365983e+00 -9.438863644402424313e-01
1.381858275233917244e+00 1.508319408660447447e+00 -8.959932148661691187e-01 1.797383022048470558e+00 1.964153943085892973e+00 -9.301921818844015588e-01
1.385502708013713669e+00 1.505479098206092159e+00 -8.900163915101753087e-01 1.800087780348670563e+00 1.973794516851062886e+00 -9.162617339209357947e-01
1.389216007207695780e+00 1.502575659888210957e+00 -8.839340399492406908e-01 1.802822095341684250e+00 1.983439547783552914e+00 -9.020827889812648159e-01
1.393001678161863932e+00 1.499605798829499514e+00 -8.777403178795895045e-01 1.805587573448187877e+00 1.993090204452919734e+00 -8.876422495921227895e-01
1.396863638716620004e+00 1.496565835882307960e+00 -8.714287064988602838e-01 1.808386006001678536e+00 2.002747770942676642e+00 -8.729254956435679169e-01
1.400806103110079581e+00 1.493451815773894076e+00 -8.649922006287602549e-01 1.811219317188854649e+00 2.012413614895066871e+00 -8.579168129439745938e-01
1.404833827218600062e+00 1.490259278636558049e+00 -8.584229061777658432e-01 1.814089673966583049e+00 2.022089256864062268e+00 -8.425984879765087143e-01
1.408951948525467124e+00 1.486983409099907671e+00 -8.517123024956283484e-01 1.816999414295273896e+00 2.031776325700302532e+00 -8.269513987091753338e-01
1.413166328565959695e+00 1.483618717273734289e+00 -8.448506799883364060e-01 1.819951200576247041e+00 2.041476655985977384e+00 -8.109537506687083397e-01
1.417483334637697157e+00 1.480159242136571462e+00 -8.378274982606177534e-01 1.822947921763841350e+00 2.051192226618768100e+00 -7.945818828820310209e-01
1.421910331994987287e+00 1.476598093059694916e+00 -8.306305774478566217e-01 1.825992913802908069e+00 2.060925301564986878e+00 -7.778084515732681670e-01
1.426455366759783461e+00 1.472927745223547413e+00 -8.232466188387230765e-01 1.829089817495006320e+00 2.070678339881435015e+00 -7.606036006806291550e-01
1.431127875125465465e+00 1.469139379059657857e+00 -8.156600392887243256e-01 1.832242895979112607e+00 2.080454199276956739e+00 -7.429323452207488021e-01
1.435938273105546559e+00 1.465223262506918811e+00 -8.078536450217427278e-01 1.835456850829067399e+00 2.090256019263244891e+00 -7.247560858626220792e-01
1.440899078435741609e+00 1.461167706288185597e+00 -7.998067871856860966e-01 1.838737323916153743e+00 2.100087544337340795e+00 -7.060284710322498603e-01
1.446024166802899469e+00 1.456959756626062141e+00 -7.914965842706590538e-01 1.842090564486358772e+00 2.109952910458488429e+00 -6.866981409054678798e-01
1.451330355037615760e+00 1.452583721067937539e+00 -7.828953188966943921e-01 1.845524137149422206e+00 2.119857101894836227e+00 -6.667028889049678719e-01
1.456836837087168712e+00 1.448021694277667359e+00 -7.739713643454070313e-01 1.849046668668030913e+00 2.129805790241319219e+00 -6.459717454969402528e-01
1.462568568767422805e+00 1.443250407556036841e+00 -7.646836174872885250e-01 1.852669359660402248e+00 2.139806314309363522e+00 -6.244125033473062469e-01
1.468553461672728266e+00 1.438243840723556266e+00 -7.549861139021407652e-01 1.856404731297396582e+00 2.149866868156310229e+00 -6.019220595758760783e-01
1.474825522317872784e+00 1.432970299784342760e+00 -7.448228650270397599e-01 1.860268028019484987e+00 2.159997409363648035e+00 -5.783748433140581957e-01
1.481427592171106644e+00 1.427389869973172631e+00 -7.341233481011109063e-01 1.864278435868877315e+00 2.170210459048371288e+00 -5.536127381817640414e-01
1.488429306160431453e+00 1.421437707595074151e+00 -7.227729611712336855e-01 1.868467091428992921e+00 2.180526316332718650e+00 -5.273789399272370559e-01
1.495906226520216098e+00 1.415043454124012667e+00 -7.106473509912714093e-01 1.872867775007491797e+00 2.190967001005857728e+00 -4.993948123570549624e-01
1.503933915484825468e+00 1.408136751033957967e+00 -6.976221643150947171e-01 1.877514266912030383e+00 2.201554532856949020e+00 -4.693817192778130809e-01
1.110720826997746657e+00 1.681792779701176466e+00 -1.110720525609653064e+00 1.681792966416457258e+00 1.110721781669771202e+00 -1.681792219555332535e+00
1.111974449829205458e+00 1.681006161229019691e+00 -1.108786754950720432e+00 1.682901395476253725e+00 1.121473439485806800e+00 -1.675320458487317143e+00
1.113244107045100240e+00 1.680208726230077776e+00 -1.106837880254743389e+00 1.684017156448669894e+00 1.132206197727147146e+00 -1.668783435574300977e+00
1.114529855571319228e+00 1.679400390478468674e+00 -1.104873758601029765e+00 1.685140275359782613e+00 1.142920285820648640e+00 -1.662180735834526413e+00
1.115831752333751536e+00 1.678581069748311005e+00 -1.102894247068888500e+00 1.686270778235670509e+00 1.153615933193172349e+00 -1.655511944286233161e+00
1.117149855151164051e+00 1.677750679181989613e+00 -1.100899200082103180e+00 1.687408692697038193e+00 1.164293368374711646e+00 -1.648776638636843428e+00
1.118484225878442206e+00 1.676909131066235403e+00 -1.098888460060578831e+00 1.688554053572857816e+00 1.174952815841135534e+00 -1.641974363546366389e+00
1.119834928990765643e+00 1.676056335687160059e+00 -1.096861864644220752e+00 1.689706898111350331e+00 1.185594498500499361e+00 -1.635104648414587913e+00
1.121202036079837150e+00 1.675192197590574139e+00 -1.094819244791790158e+00 1.690867265404160547e+00 1.196218637228221082e+00 -1.628166994149815583e+00
1.122585622179298692e+00 1.674316618557500691e+00 -1.092760427756549690e+00 1.692035195773522682e+00 1.206825451832866269e+00 -1.621160886909433829e+00
1.123985769002306734e+00 1.673429495040137827e+00 -1.090685232096192170e+00 1.693210733005573232e+00 1.217415159786821688e+00 -1.614085781143832499e+00
1.125402561717891103e+00 1.672530720720619257e+00 -1.088593471978765548e+00 1.694393922585542001e+00 1.227987977447837054e+00 -1.606941115125850361e+00
1.126836092714476045e+00 1.671620183450677866e+00 -1.086484952768915768e+00 1.695584813235905930e+00 1.238544119160555290e+00 -1.599726294094993007e+00
1.128286458125259628e+00 1.670697768051679910e+00 -1.084359475216141844e+00 1.696783455382758543e+00 1.249083798268897816e+00 -1.592440706058443789e+00
1.129753761624147756e+00 1.669763353219909874e+00 -1.082216830592328982e+00 1.697989902975126419e+00 1.259607226265931690e+00 -1.585083703954260681e+00
1.131238110883726833e+00 1.668816814396467452e+00 -1.080056805135087838e+00 1.699204211825672495e+00 1.270114613714561358e+00 -1.577654622108854099e+00
1.132739621543398023e+00 1.667858020506999939e+00 -1.077879175016649427e+00 1.700426441441227787e+00 1.280606169538717864e+00 -1.570152757704316837e+00
1.134258413555760736e+00 1.666886836943319183e+00 -1.075683710942577198e+00 1.701656653331274471e+00 1.291082101820475003e+00 -1.562577387779453320e+00
1.135794615290342202e+00 1.665903122171707773e+00 -1.073470172870623962e+00 1.702894912925617454e+00 1.301542617209119346e+00 -1.554927749909976287e+00
1.137348359784384311e+00 1.664906730811737345e+00 -1.071238314784378920e+00 1.704141287828879081e+00 1.311987921602435714e+00 -1.547203059760312582e+00
1.138919788993703275e+00 1.663897510102233968e+00 -1.068987879182311529e+00 1.705395849804896224e+00 1.322418219681530172e+00 -1.539402490994246753e+00
1.140509049950409137e+00 1.662875303075386446e+00 -1.066718602012302286e+00 1.706658672985970959e+00 1.332833715474987857e+00 -1.531525193343633795e+00
1.142116299157987847e+00 1.661839944883030995e+00 -1.064430206924757316e+00 1.707929835929724138e+00 1.343234612017723428e+00 -1.523570271742951565e+00
1.143741698664456408e+00 1.660791266058588400e+00 -1.062122410358775193e+00 1.709209419785270523e+00 1.353621111800188848e+00 -1.515536804878542476e+00
1.145385420601233051e+00 1.659729088704012145e+00 -1.059794915562850104e+00 1.710497510420279310e+00 1.363993416551206206e+00 -1.507423823555210873e+00
1.147047643181937415e+00 1.658653229830586939e+00 -1.057447417817505508e+00 1.711794196549467406e+00 1.374351727574778304e+00 -1.499230329673946871e+00
1.148728555381915983e+00 1.657563497409381803e+00 -1.055079598227439908e+00 1.713099571930848608e+00 1.384696245655428815e+00 -1.490955273844981832e+00
1.150428352876505356e+00 1.656459693778695508e+00 -1.052691129061129605e+00 1.714413733463051148e+00 1.395027171286369327e+00 -1.482597574725628364e+00
1.152147242856229381e+00 1.655341611562528792e+00 -1.050281667321987689e+00 1.715736783448146507e+00 1.405344704695259628e+00 -1.474156095905675423e+00
1.153885439922487377e+00 1.654209037128794080e+00 -1.047850860179305510e+00 1.717068827666433650e+00 1.415649045968637942e+00 -1.465629665515874480e+00
1.155643171030615868e+00 1.653061746382842312e+00 -1.045398338329777577e+00 1.718409977702073821e+00 1.425940395195070209e+00 -1.457017052425146897e+00
1.157420671366223175e+00 1.651899508255886939e+00 -1.042923721486741950e+00 1.719760349006444811e+00 1.436218952492114731e+00 -1.448316986004213103e+00
1.159218189404866095e+00 1.650722080383705492e+00 -1.040426611548416203e+00 1.721120063281123436e+00 1.446484918262882946e+00 -1.439528131691452106e+00
1.161035982798777511e+00 1.649529212598974004e+00 -1.037906598103169875e+00 1.722489246544017361e+00 1.456738493133336920e+00 -1.430649110763844822e+00
1.162874323537526511e+00 1.648320642509131240e+00 -1.035363251427013465e+00 1.723868031562158176e+00 1.466979878317174357e+00 -1.421678475350051762e+00
1.164733493883015836e+00 1.647096098959167421e+00 -1.032796127951178811e+00 1.725256555938678327e+00 1.477209275473084338e+00 -1.412614728020634480e+00
1.166613791609988793e+00 1.645855297527503591e+00 -1.030204763119174638e+00 1.726654964585260021e+00 1.487426887171570122e+00 -1.403456296354232746e+00
1.168515526037339880e+00 1.644597943916861871e+00 -1.027588676748686369e+00 1.728063407852846511e+00 1.497632916683994786e+00 -1.394201552108908615e+00
1.170439023320393623e+00 1.643323729393102450e+00 -1.024947365788261067e+00 1.729482044030292709e+00 1.507827568543416374e+00 -1.384848785481533673e+00
1.172384622639270457e+00 1.642032334050671505e+00 -1.022280309487719974e+00 1.730911037547715692e+00 1.518011048279895636e+00 -1.375396223559538944e+00
1.174352681506156237e+00 1.640723422226989303e+00 -1.019586962106771022e+00 1.732350561483774198e+00 1.528183563065562689e+00 -1.365842004456636838e+00
1.176343572187389386e+00 1.639396645575024181e+00 -1.016866757785799269e+00 1.733800795878096546e+00 1.538345321413911337e+00 -1.356184194665807530e+00
1.178357686977971275e+00 1.638051638495442885e+00 -1.014119103274091493e+00 1.735261930224406557e+00 1.548496533897069316e+00 -1.346420763308552315e+00
1.180395434954111478e+00 1.636688020931293286e+00 -1.011343382364765509e+00 1.736734161937983245e+00 1.558637412830847779e+00 -1.336549597911223852e+00
1.182457247153362090e+00 1.635305393872287238e+00 -1.008538948729714946e+00 1.738217698805283096e+00 1.568768173049361003e+00 -1.326568479073300333e+00
1.184543573779741177e+00 1.633903341764361805e+00 -1.005705129746896631e+00 1.739712757664383158e+00 1.578889031602663140e+00 -1.316475094064299523e+00
1.186654889210320807e+00 1.632481428155818648e+00 -1.002841219553675556e+00 1.741219566773442473e+00 1.589000208570369166e+00 -1.306267012302946728e+00
1.188791689807335183e+00 1.631039197586338085e+00 -9.999464820495329587e-01 1.742738364777360660e+00 1.599101926805106766e+00 -1.295941696013270139e+00
1.190954498649725801e+00 1.629576171464208967e+00 -9.970201443107155059e-01 1.744269402946842851e+00 1.609194412762360749e+00 -1.285496477016306649e+00
1.193143864147912847e+00 1.628091849263304303e+00 -9.940613984936661485e-01 1.745812944524031129e+00 1.619277896331121847e+00 -1.274928563481122490e+00
1.195360364370306128e+00 1.626585704745563854e+00 -9.910693957937790621e-01 1.747369266770459451e+00 1.629352611651570859e+00 -1.264235018670876176e+00
1.197604606709541386e+00 1.625057186248006547e+00 -9.880432469005195895e-01 1.748938660809518097e+00 1.639418797084773560e+00 -1.253412762563471228e+00
1.199877231637356267e+00 1.623505713396628414e+00 -9.849820167342779875e-01 1.750521433404270688e+00 1.649476695982603713e+00 -1.242458553373701813e+00
1.202178913739967880e+00 1.621930676205389332e+00 -9.818847230078223687e-01 1.752117907447184875e+00 1.659526556861887103e+00 -1.231368982480001151e+00
1.204510364687460866e+00 1.620331432468967492e+00 -9.787503320413313279e-01 1.753728423366429423e+00 1.669568634081753933e+00 -1.220140459776579922e+00
1.206872336045942573e+00 1.618707305317079737e+00 -9.755777548589547044e-01 1.755353340455816813e+00 1.679603188305319517e+00 -1.208769199900868507e+00
1.209265621186151662e+00 1.617057581527212129e+00 -9.723658444680522983e-01 1.756993037779141842e+00 1.689630487027553141e+00 -1.197251212771424322e+00
1.211691060398590425e+00 1.615381507074126421e+00 -9.691133887537850544e-01 1.758647916589334281e+00 1.699650805430962253e+00 -1.185582278528503730e+00
1.214149541385638020e+00 1.613678286673906559e+00 -9.658191097210599985e-01 1.760318400562368213e+00 1.709664426691311911e+00 -1.173757945008520931e+00
1.216642007363573530e+00 1.611947076730806838e+00 -9.624816522294217247e-01 1.762004939629139066e+00 1.719671643364845348e+00 -1.161773488035809931e+00
1.219169455676334834e+00 1.610186986516670915e+00 -9.590995858446963451e-01 1.763708009320305692e+00 1.729672757378342585e+00 -1.149623918105766140e+00
1.221732949780382160e+00 1.608397067732160846e+00 -9.556713881597947990e-01 1.765428116434580863e+00 1.739668082127219462e+00 -1.137303921624901459e+00
1.224333615376887785e+00 1.606576317849022217e+00 -9.521954501007662275e-01 1.767165797209061084e+00 1.749657942028644664e+00 -1.124807879768906060e+00
1.226972657463779148e+00 1.604723665251019060e+00 -9.486700521756352700e-01 1.768921625383859331e+00 1.759642675566835512e+00 -1.112129784852498471e+00
1.229651353193121910e+00 1.602837975432418904e+00 -9.450933743454071889e-01 1.770696208822674533e+00 1.769622634250512805e+00 -1.099263275261652684e+00
1.232371075571959684e+00 1.600918030337199038e+00 -9.414634629871677651e-01 1.772490200721341669e+00 1.779598186920246183e+00 -1.086201519184771369e+00
1.235133281993226806e+00 1.598962538332739269e+00 -9.377782468021375051e-01 1.774304294181289876e+00 1.789569717900630685e+00 -1.072937270787087893e+00
1.237939546722061301e+00 1.596970105881436952e+00 -9.340354915025572691e-01 1.776139237571732199e+00 1.799537632994397729e+00 -1.059462710810551878e+00
1.240791543693879451e+00 1.594939252518221329e+00 -9.302328237251586973e-01 1.777995826391084666e+00 1.809502356549682611e+00 -1.045769530899631761e+00
1.243691090711059655e+00 1.592868372300849655e+00 -9.263676693483274827e-01 1.779874924164732919e+00 1.819464339721820423e+00 -1.031848716709199865e+00
1.246640124604992961e+00 1.590755755453500786e+00 -9.224372880745124181e-01 1.781777450694809639e+00 1.829424056077896044e+00 -1.017690669729574449e+00
1.249640761205849770e+00 1.588599536049159600e+00 -9.184386896918367293e-01 1.783704410412698227e+00 1.839382012932858190e+00 -1.003284912958542829e+00
1.252695260272915112e+00 1.586397722585944692e+00 -9.143686829579640296e-01 1.785656875790496034e+00 1.849338744976579241e+00 -9.886202629722902202e-01
1.255806106981957937e+00 1.584148126887537700e+00 -9.102237617665689395e-01 1.787636025861406353e+00 1.859294829824952311e+00 -9.736844299659306312e-01
1.258975962998475362e+00 1.581848406777483840e+00 -9.060001734061117196e-01 1.789643123079971421e+00 1.869250878950618810e+00 -9.584642578700208748e-01
1.262207777742536896e+00 1.579495968989021337e+00 -9.016937630710891716e-01 1.791679565910878624e+00 1.879207559089804969e+00 -9.429451782234484769e-01
1.265504720604843092e+00 1.577088028302278788e+00 -8.973000684929123283e-01 1.793746856775873422e+00 1.889165579485476476e+00 -9.271115428814953319e-01
1.268870334220621787e+00 1.574621473789911352e+00 -8.928141056767243677e-01 1.795846674486098804e+00 1.899125721581290005e+00 -9.109458717013489970e-01
1.272308440308053346e+00 1.572092950981062609e+00 -8.882305004291040085e-01 1.797980829723876850e+00 1.909088821084786058e+00 -8.944293147526209964e-01
1.275823353171759100e+00 1.569498675544563904e+00 -8.835431898183304655e-01 1.800151365920205304e+00 1.919055809572646432e+00 -8.775406044176394804e-01
1.279419749543535767e+00 1.566834546876279211e+00 -8.787456040613551567e-01 1.802360497727836464e+00 1.929027689466829232e+00 -8.602566943216071182e-01
1.283102971762431155e+00 1.564095883529293296e+00 -8.738302424899988541e-01 1.804610754242879533e+00 1.939005593415679574e+00 -8.425512713885326965e-01
1.286878842412386925e+00 1.561277584981238586e+00 -8.687889326785431798e-01 1.806904891403082303e+00 1.948990748360587055e+00 -8.243956657157067713e-01
1.290754100364720713e+00 1.558373751135859742e+00 -8.636122204671954350e-01 1.809246097935919506e+00 1.958984561295658677e+00 -8.057567107356805591e-01
1.294736148847489998e+00 1.555377902196230400e+00 -8.582897222283968341e-01 1.811637876310076889e+00 1.968988570191339216e+00 -7.865979798546913759e-01
1.298833714321824040e+00 1.552282403762119012e+00 -8.528092029964980947e-01 1.814084353862023935e+00 1.979004574100065472e+00 -7.668765534624047975e-01
1.303056445263578222e+00 1.549078816951002580e+00 -8.471571376798006092e-01 1.816590093275133544e+00 1.989034554393502630e+00 -7.465449879786086873e-01
1.307415883955039604e+00 1.545757050503164809e+00 -8.413173512073881533e-01 1.819160551398386394e+00 1.999080867155258900e+00 -7.255465478174990546e-01
1.311925021113965251e+00 1.542305749521243774e+00 -8.352716414354108831e-01 1.821801868804598934e+00 2.009146155945848555e+00 -7.038173916711786271e-01
